Publish Date,ADA,BNB,BTC,DOGE,EOS,ETH,IOTA,LTC,NEO,VET,XLM,XMR,XRP
07/07/2020,0.127,-0.051694737,0.075619706,0.134352128,0.20711875,0.122227429,0.384742857,0.304514286,0.26466,0.093219231,-0.2294,-0.011427778,-0.047264286
08/07/2020,0.061888,-0.008059091,0.091981931,0.078496892,0.007791667,0.075179141,0.057183333,0.11108,0.2805,0.157888372,-0.04248,0.03467619,0.210266667
09/07/2020,0.04934359,-0.013775,0.050034884,0.07002407,0.163170588,0.08333,0.169366667,0.1376,0.373857143,0.113824,0.126317647,0.01442963,0.140432353
10/07/2020,0.082021875,0.01482,0.062525692,0.07699223,0.306883333,0.100731579,-0.23619,0.11596,0.173083333,0.160790625,0.078711111,0.133476923,0.007076
11/07/2020,0.026573913,0.051790909,0.122740092,0.112155474,-0.062581818,0.05022,0.051833333,0,0.295,0.172082353,0.1911375,0.0546375,0.12103
12/07/2020,-0.173539286,0.226536667,0.117736571,0.211588696,0.14858,0.091058696,0.327625,0.188966667,0.54414,0.128909091,0.179766667,0.20359,0.057325
13/07/2020,-0.034614815,0.013313793,0.092261966,0.138856522,0.043694118,0.124740845,-0.0597125,-0.0682,0.1975,0.088465217,0.09624,0.136684,0.118316667
14/07/2020,0.117602703,0.17070303,0.118594785,0.223733333,0.093955556,0.12442561,0.013075,0.0757625,0.413283333,0.219938889,-0.0404375,0.0151,0.040815789
15/07/2020,-0.009954545,0.036404762,0.003568462,0.147340984,0.226218182,0.10518323,-0.049333333,0.0669,0.091075,-0.02284375,0.205915385,0.033315,0.033165217
16/07/2020,-0.037327273,0.036780769,0.01719915,0.073671429,-0.009035714,0.053236774,-0.018,0,0.2771,0.114815,0.130308333,0.131908333,0.026420833
17/07/2020,0.143031034,0.110726316,0.05278853,0.069029032,0.149328571,0.12307265,0.271866667,0.21136,0.15212,0.149117647,0.0495125,-0.008284211,0.13996
18/07/2020,0.145336364,0.152405882,0.093551741,0.121050538,0.24785,0.080680882,0,0.248771429,0.168455556,0.204025,0.119266667,0.110957143,0.190864286
19/07/2020,0.120993103,0.008426087,0.025808531,0.093757778,0.23317,0.067411268,0.17975,0.0636,0.2451,0.08006,0.096633333,0.1477875,0.095152632
20/07/2020,0.108458333,0.032855882,0.068636986,0.209259091,-0.032415789,0.08636051,0.13615,-0.128292308,0.106857143,0.257194444,0.204923077,0.018823077,0.035744444
21/07/2020,0.062489286,0.197407407,0.097821993,0.140608333,0.339663636,0.125567123,0.251111111,0.250983333,0.37128,0.105221429,0.0667,0.16845,0.150175
22/07/2020,0.203363333,-0.090012,0.113922476,0.154581579,0.240407143,0.109465926,0,0.241133333,-0.068,0.096828571,0.106523077,0.156193333,0.066936
23/07/2020,0.01076,0.059663415,0.03466145,0.248066667,0.0141,0.050988125,0.047827273,0.239466667,0.050305882,0.2343,0.0796125,0.081303704,-0.0075
24/07/2020,0.053665,0.134910526,0.079633866,0.081388,-0.011225,0.132535135,-0.054125,0.152133333,0.018133333,-0.0369,-0.054542857,0.01252,0.037373333
25/07/2020,0.125663158,0.338416393,0.07667529,0.087113793,-0.016309091,0.063401653,0,0.17214,0.135575,0.203618182,0.017116667,0.043835,0.19406
26/07/2020,0.075888889,0.055594286,0.099254,0.205460714,0.08795,0.105822835,0.046325,-0.042285714,0.12738,0.022075,0.226671429,0.129554545,0.104833333
27/07/2020,0.103486486,0.009318421,0.079307872,0.03255,0.10343125,0.092948603,0,0.160427273,0.001084615,0.19626,0.154666667,-0.04763,0.1533
28/07/2020,0.142963043,-0.043680952,0.08006226,0.167178378,0.016922727,0.083315385,-0.001964286,0.16842,0.1155,0.322958333,0.1702,0.126547368,0.03456
29/07/2020,0.085775281,0.085488889,0.056460638,0.164321739,0.163433333,0.090778571,0.145142857,-0.1591,0.072942857,0.335233333,0.0382,0.016886957,0.062232143
30/07/2020,0.075312698,0.084068966,0.077947024,0.244727273,0.059153571,0.164357609,-0.03804,0.173866667,0.187981818,0.41858,0.1247,0.11088,0.191277778
31/07/2020,0.08081875,0.164332,0.097148747,0.143352174,0.07766,0.148401442,0.008608333,0.110484615,0.18642,0.04213,0.00795,0.008591304,-0.028985714
01/08/2020,0.06144875,-0.03676,0.07121215,0.179158333,0.151292308,0.067878947,-0.447,0.312675,0.069842857,0.282645455,-0.263775,0.076938462,0.086589655
02/08/2020,0.139639394,-0.027441176,0.084673188,0.111452632,-0.12985,0.0489,0.045333333,0.116516667,0.0371125,0.2261,0,0.091347368,0.094409756
03/08/2020,0.112026923,0.087396774,0.035514423,0.016031579,0.158368421,0.07762807,-0.100475,0.0658,0.072766667,0.082316667,0.195114286,-0.064946667,0.093344444
04/08/2020,0.079068354,-0.01210625,0.072729395,0.106868,0.011552381,0.148468323,-0.113333333,-0.048236364,0.1273375,0.245384615,0.159225,0.013568421,0.067251724
05/08/2020,0.112002,-0.012169697,0.068950833,0.051972222,0.101938462,0.107043373,0,0.137242857,0.4176,0.173523529,0.237558333,-0.04391,-0.074779167
06/08/2020,0.113217647,0.031025806,0.098894186,0.17605,0.065476923,0.092777907,0.19924,0.27079,0.373942857,0.165792857,0.113908333,0.088580952,0.147994737
07/08/2020,0.081579688,0.027531034,0.098928291,0.1161875,0.127263636,0.126334615,0.042666667,0.199822222,0.023525,0.0858,0.104641667,0.050830435,0.0380875
08/08/2020,0.183870769,0.040773529,0.053572436,0.106109524,0.11438,0.039513265,0.2217,0,0.359766667,0.314328571,0,0.09529,0.106027778
09/08/2020,0.134273585,-0.005188889,0.088323592,0.1979125,0.152914286,0.081898039,0.2841,0.07224,0.1299,-0.023433333,0.329775,-0.027613333,0.0640125
10/08/2020,0.151714815,-0.023096,0.071084906,0.205555556,-0.007438462,0.111091724,0.2508,0.275266667,0.125365385,0.099511765,0.039975,0.04155,0.158723529
11/08/2020,0.165275,0.046788889,0.088991343,0.162194286,0.06931,0.075165502,0.12774375,0.07768125,0.204690909,0.119575,-0.02316,0.087064706,-0.103607143
12/08/2020,0.108412121,0.060441463,0.081245192,0.056908696,0.143885,0.039870388,0.102616667,0.141175,0.116963636,0.130155556,0.1472,0.219714286,0.08646875
13/08/2020,0.037693651,0.188842308,0.046750755,0.16257619,-0.064758824,0.036417969,0.006457143,0.10744,0.249066667,0.122429412,0.1764375,-0.001354545,0.07373913
14/08/2020,0.005110638,0.165366667,0.087429503,0.14052069,0.116755556,0.087525225,0.233130769,0.174411111,0.1958375,0.16786,0.176192308,-0.013517647,0.092526471
15/08/2020,0.139353704,0.059528571,0.119002827,0.065966667,0.268936364,0.096494928,-0.025144444,0.110828571,0.4107875,0.266316667,0.165844444,0.054521429,0.079278571
16/08/2020,0.113497619,0.022115625,0.037640449,0.077085714,0.2077,0.056742177,0.059916667,0.215716667,0.374123529,0.229957143,0.11045,-0.04055,0.072716667
17/08/2020,0.081346,0.097392,0.055747289,0.192447368,0.134535294,0.100916509,0.157283333,-0.09511,0.372528571,0.212729412,-0.0134625,0.084292857,0.014985
18/08/2020,0.139193651,0.011055,0.045881089,0.175961905,0.053833333,0.063907865,0.14794,0.243708333,0.117823077,0.04186,0.06819,0.016669565,0.078342857
19/08/2020,0.061262222,0.024980851,0.104843662,0.146057143,0.053292857,0.083520197,0.0669,0.113590909,0.385292857,0.063825,0.1434375,0.082092308,0.13902619
20/08/2020,0.068235417,0.045124138,0.099166777,0.083778947,0.16607619,0.088497396,-0.088275,0.054766667,0.213013636,0.219846667,0.2534375,0.057714815,0.0419375
21/08/2020,0.111189189,0.065746429,0.058338676,0.16035,0.012269231,0.061847826,0.1236,0.1546875,0.226525,0.197395238,0.1702,0.094168182,0.085819048
22/08/2020,0.147928947,0.11663,0.092768582,0.117029412,0.079822222,0.034826724,-0.01005,0.33888,0.1584,0.218572727,0.097211111,-0.03983,0.185382353
23/08/2020,0.101170213,0.016509091,0.090843096,0.139268,0.2081,0.033166667,0.006216667,0,0.1124,0.008392308,-0.09545,-0.084216667,0.155786957
24/08/2020,0.12992549,0.059302703,0.088659509,0.171321429,0.14284,0.083376836,0,0.06592,0.1268,0.131576471,-0.0296,0.043895,-0.001213514
25/08/2020,0.074342857,0.028965789,0.065981379,0.030756522,0.171664286,0.06569108,0.150533333,0.070981818,0.150414286,0.083922222,0.2824,0.030395833,0.116107692
26/08/2020,0.141887879,0.063942857,0.076334884,0.111133333,0.231525,0.144623853,0.044945455,0.055958333,0.410936364,-0.0640625,0.06364,0.088516,0.054515789
27/08/2020,0.113275,0.014257143,0.085452646,0.155021053,0.329766667,0.070772455,0.09835,0.015316667,0.329992857,0.07226,0,0.07668,0.137146667
28/08/2020,0.17183,0.025984,0.082048837,0.141361905,0.07345,0.061337433,0.11449,0.12728,0.039775,0.1589,0.182066667,-0.034785,0.1497
29/08/2020,0.184442222,0.02353125,0.099039912,0.049490909,0.121988889,0.113433645,-0.0083,0.09865,0.118416667,0,0.119428571,0.0437,0.124909091
30/08/2020,0.12087,0.028670588,0.10294709,0.252626316,0.1886,0.098100741,0.089875,0.098155556,0.16138,0.0734,-0.0499,-0.034683333,0.095318182
